,premise,hypothesis,lang_abv,label
6426,Die Kommission veröffentlichte am 12. September 1996 in dem Bundesregister eine Zusammenfassung ihrer endgültigen Regulierungsflexibilitätsanalyse (61 Fed.,1996 veröffentlichte die Kommission ihre endgültige Regulierungsflexibilitätsanalyse nicht.,de,2
6427,Die Präsession bedeutet auch gar nichts.,Auch die Präsession ist nicht wirklich wichtig.,de,0
6428,Ich hasse Puppen.,Meine Gefühle gegenüber Puppen sind mit Animosität gefüllt.,de,0
6429,"Ja, ja, das ist das andere, was Sie wissen, dass sie über Frauen sprechen, die das Haus verlassen und nach außen gehen, um gut zu arbeiten, aber die Pflege der Kinder ist eine sehr wichtige Aufgabe und jemand muss es tun und kann es richtig und","Es ist nicht akzeptabel, dass jemand Arbeit ablehnt, um Kinder zu kümmern.",de,2
6430,"und uh die ganze Organisation zielte darauf ab, die gesamte Lebenspolitik mit einer Lebensdauer mit einer Jahreszahl und mit einer Jahreszahl zu ersetzen.",Die gesamte Lebenspolitik mit einer Lebensdauer mit Jahreszeit kann durch die gesamte Organisation ersetzt werden.,de,0
6431,"So ist es eine Ihrer Prioritäten, es muss Luft sein, es muss eine automatische",Die Klimaanlage sollte kein wichtiger Faktor sein.,de,2
6432,"Dann kam es mir zu, dass die Strafstandard eine niedrige war.","Ich habe festgestellt, dass Kriminelle sehr hohe Standards haben.",de,2
6433,"Aber sie scheinen auch nicht daran zu denken, wenn die Ruhe eines Zen-Tempel-Rockgarten durch aufgezeichneten Ankündigungen aus Lautsprecher, die die bereits in den im Ticketkontor bereitgestellten Blättern enthaltenen Informationen enthüllen, wenn schwere Metall-Popmusik laut aus dem Radio des mittelalterlichen Eigentümers eines Ecke-Großgarten herauskommt, und wenn Parks, Gärten und Hallowed-Templen von Garish Souvenir-Shops, deren Fliesen sowohl die geschmackvoll unterschriebenen als auch die verrückten Kitsch anzeigen.",Ein Tempelgarten erlaubt keine Elektronik.,de,2
6434,"Hier unten es war es ist es alle haben Kälte und alles, weil es ein Tag kalt ist und heiß am nächsten Tag",Die Temperaturen blieben stabil und hier ist niemand krank.,de,2
6435,"Der Lebendige ist nicht gleich dem Ritz, er beobachtete mit einem Blick.","Das Leben ist viel besser als die Ritz, betonte er glücklich.",de,2
6436,"Obwohl in diesem Fall die Ausrüstung nicht angrenzend an einem operativen Koiler errichtet werden musste, umfasst die Erektion die Demolierung und Erektion eines vollständigen Koilerinsel und die Demolierung des bestehenden elektrostatischen Predator.","Obwohl es unnötig war, war ein Teil der Ausrüstung nahe.",de,1
6437,"Alonissos wurde länger bewohnt als jede andere Aegeanische Insel, geschätzt von Archäologen bis heute von 100.000 v. Chr., und wurde von vielen Führern in der klassischen griechischen Zeit geschätzt.",In der klassischen griechischen Ära wurde Alonissos sehr geschätzt.,de,0
6438,Die Puppe zeigt.,Fernsehsendungen,de,2
6439,"Die meisten Pfundits mit Bushy-Heads George Stephanopoulos (Diese Woche), argumentieren, dass nur Luftangriffe politisch palatable sein würden.","Pundits widersprechen sich mit George Orwell, da sie seinen Schreiben von ""1984"" nicht unterstützen.",de,1
6440,"Viele Griechen in Kleinasiens wurden gezwungen, ihre Häuser zu verlassen und ein Einfluss der östlichen Kadenzen mit ihnen zu bringen.",Die Grünen in kleineren Asien konnten in ihren Häusern bleiben.,de,2
6441,Es ist ein mächtiges und evokatives Museum.,Das Museum ist auch sehr inspirierend für seine Besucher.,de,0
6442,"Fast direkt an der Spitze gab es einen Mietplatz, an dem die seltsame Abwesenheit von Farbe oder Feature einen Loch in der Kuppel über sie zeigte.",Der Mietplatz war in einem armen Teil der Stadt.,de,1
6443,Die Loire Valley,Ein See in Loire.,de,2
6444,"Ja, ja, sieben Prozent oder etwas, das hängt davon ab, wo Sie an einigen Orten in Dallas sind, ich denke, es ist wie nahe acht und Orte wie in Lewisville es ist viel nahe sieben.",Es ist ein Ort wie Dallas es ist sieben Prozent.,de,2
6445,"Und das Schmuck, das er tut, ist so unangenehm, wie es aussieht.",Squatting ist die bequeme Position zu sein.,de,2
6446,"Dieses majestätische Zimmer wird für moderne Unterhaltung verwendet, wenn die Königin Abendessen und Banketten veranstaltet.",Das Royal Dining Room ist nicht ziemlich schabby und verwendet nicht viel.,de,2
6447,"Wenn ich „eine Karte“ auf eine andere „mit mathematischer „Genauigkeit“ legte, sah ich das Kartehaus unter seinen Händen aufsteigen, Geschichte nach Geschichte.","Ich konnte nicht stehen, um ihn zu beobachten, ein Kartenhaus zu bauen, also ging ich weg.",de,2
6448,Die Halbfinale der National Football League sind festgelegt.,"Die Fans waren eifersüchtig darüber nachzudenken, wie die Halbfinale stattfinden würden.",de,1
6449,"Wir sehen euch am 12. August oder bald danach, hoffen wir.",Die Person wurde zum 12. August eingeladen.,de,0
6450,"Ähnliche Schlussfolgerungen wurden durch Studien der staatlichen Rechtsbedürfnisse in einer Dutzend Staaten erreicht, darunter Florida, Georgia, Hawaii, Illinois, Indiana, Kentucky, Maryland, Massachusetts, Missouri, Nevada, New York und Virginia, mit einer Vielzahl von Methoden zur Einschätzung der unberührten Rechtsbedürfnisse der Armen.",Ähnliche Schlussfolgerungen wurden durch Studien der staatlichen Rechtsbedürfnisse erreicht,de,0
6451,Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh Oh,Die gesamte Aufzeichnung der TV-Shows wurde gelöscht.,de,2
6452,"„Keine Sorge“, schrie er.","Er war sehr ruhig und sagte, sich keine Sorgen zu machen.",de,0
6453,"Um Old Cairo zu erreichen, nehmen Sie den Nile River Bus von der Jetty in der Nähe des Ramses Hilton Hotels; es wird Sie am Terminus von Masr El-Qadeema abnehmen; oder nehmen Sie die Kairo-Metro-Linie 1 zu Mari Girgis Station.",Sie können Old Cairo mit dem Nile River Bus erreichen.,de,0
6454,Das sagt San’Doro.,San’doro hat nichts gesagt.,de,2
6455,"Wir wussten immer, dass es eine äußere Chance war.","Wir dachten, dass es definitiv passieren würde.",de,2
6456,"Als die Straße auf den Eingang steigt, werden Sie Felder voller Santorini berühmten Tomaten überqueren, die auf den Stapeln wachsen.","Die Tomaten von Santorini werden häufig verwendet, um Tomatensaft zu machen.",de,1
6457,"Die Technologie, die zur Aufnahme und Bewertung von Informationen in Reaktion auf die RFP verwendet wird, erlaubt LSC, Schlüsselinformationen über das Liefersystem auf Programm-, Staat-, Regional- und nationalen Ebene zu sammeln und zu bewerten.","Die Technologie, die Informationen aus dem RFP bewertet, ermöglicht es dem LSC, Informationen über Liefersysteme zu sammeln, obwohl nicht sehr gut.",de,1
6458,Sie verwenden eine texturierte Farbe oder,Haben Sie rote Bricks verwendet?,de,2
6459,Sie ist sehr müde.,Sie ist sehr müde von ihrem langen Tag.,de,1
6460,"Unternehmen, die ausländisch waren, mussten indische finanzielle Beteiligung und Management akzeptieren.","Ausländische Unternehmen mussten indische Geld nehmen, um ihre Unternehmen zu betreiben.",de,1
6461,mit kleinen Rückpackungen von sich selbst und du weißt Dinge wie diese,Ein anderer trägt für sie eine Tasche.,de,2
6462,"Wenn alles anderes scheitert, könnte ich mich immer eine Ausstellung machen.",Eine Ausstellung zu machen ist keine Option.,de,2
6463,"und sie haben auch eine Bar, die immer so voller wie möglich ist, aber es ist ein besonders schönes Restaurant und wenn Sie betrachten, nehmen sie keine Kunststoffe oder Check-in","Sie haben eine Bar, die immer leer ist.",de,2
6464,"Ich wette es war, dass sie tun, dass Sie wissen, dass sie Kittens dort in der Garage oder in der Bar haben und das erste Mal, dass Sie versuchen, um die Kittens zu bekommen Sie wissen, dass es ist, dass Sie sie mit einem uh ein Fisch Netz oder etwas zu fangen haben, weil sie so schnell weg fliegen","Wenn Sie ein Fischnetz haben, können Sie Ihre Prey schneller fangen, bevor Ihre Prey scampers zu schnell weg.",de,0
6465,"Darüber hinaus werden diese Steuern, wie andere Steuern, durch die Ausübung der Macht der Regierung festgelegt, Zahlungen zu zwingen.","Die staatliche Fähigkeit, die Zahlung zu zwingen, ist etwas, das Politiker traditionell abgelehnt haben.",de,1
6466,Ca'daan hörte die Kalgrunde und fühlte den Pferd.,Ca'daan war besorgt über die Grünung Kal.,de,1
6467,Diese Website enthält eine Liste aller Preisträger und eine suchtbare Datenbank von Regierungsartikeln.,Die Verwaltungsartikel der Regierung enthalten Profile von bemerkenswerten staatlichen Mitarbeitern.,de,1
6468,"Später zeigte Tom gegen John, um den elektrischen Stuhl zu vermeiden.","Er wartete es nicht, weil er wusste, dass John unschuldig war, aber er hatte keine Wahl, ob er leben wollte.",de,1
6469,"Zumindest wurde er in einem Versuch eingestellt, die chinesische Politik der Verwaltung zu beeinflussen.","Seine Versuche, die chinesische Regierung zu beeinflussen, scheitern.",de,1
6470,"Ich bekomme, dass ich Kenntnis eines bestimmten Namens habe, aber vielleicht endet mein Wissen dort.""","Vielleicht würde ein Tipp helfen, mein Gedächtnis zu erneuern?",de,1
6471,Auch außerhalb der Stadtgrenze befindet sich der Legacy Golf Club im nahe gelegenen Vorort Henderson.,"Der Legacy Golf Club befindet sich außerhalb der Stadtgrenzen, so dass es das ganze Jahr über Alkohol servieren kann.",de,1
6472,"""Niemand in Groß würde uns nie versuchen, uns zu schaden.","Sie sind draußen, um uns dort in Große zu bringen, Sie wissen.",de,2
6473,"Ja, das ist mein UH, ich meine jedes Mal, wenn ich versuchte zu gehen, weißt du, es ist immer da, es ist immer eine Liga-Bowling","Jedes Mal, wenn ich versuche, bowling zu gehen, gibt es nur Leagues.",de,1
6474,Auf der Spitze der Hügel befindet sich die beeindruckende mittelalterliche Festung von Kadifekale.,Das mittelalterliche Schloss von Kadifekale befindet sich am oberen Hügel.,de,0
6475,"NIPA hatte bereits Mineralforschung als Investition anerkannt, und im Jahr 1996 hat NIPA Regierungsaufträge von Anlagen und Ausrüstung als Investition neu klassifiziert.","NIPA sagte, Mineralforschung ist eine Investition, vor allem Öl und Gas.",de,1
6476,in der Nähe von Jerusalem,Es ist in der Nähe von Jerusalem.,de,0
6477,Jon drehte den Arm des Mannes.,Jon greift den Mann und schreit zu ihm.,de,1
6478,"Das Zeitpaket betrachtet, was eine gute Schule macht.","Time's Cover Package ist über die Art und Weise, wie die meisten Hochschulstudenten mit verrückten Studentlehen umgehen müssen.",de,2
6479,"Ich werde eines Tages, wenn Sie mich fragen, sie versprach ihm, lächeln.","Ihre Augen blitzten, als sie ihm versprach, dass sie will.",de,1
6480,"Als ich in der Schule war, liebte ich Virginia Woolf, sagte Schwartz über ihre geborenen literarischen Geschmack.","Ich war ein Fan von Virginia Woolf, als ich ein Student war.",de,0
6481,Die beiden Programme befinden sich derzeit in Gebäuden um ein Block getrennt.,Der Grund für die nahe Nähe der Programme einander ist die Ähnlichkeiten ihrer Programme.,de,1
6482,Haben Sie ihn bekommen?“,"Haben Sie ihm geholfen, zu entkommen?",de,2
6483,"Sie wissen, dass es nicht leicht zu tun ist, aber","Sie wissen, dass es sehr einfach ist.",de,2
6484,"Um-hum Recht, wo du bist in welchem Zustand",Wo befinden sich Sie?,de,0
6485,"In der endgültigen Regel hat HCFA bestimmte Vorschriften über die Kosten der Graduierten medizinischen Ausbildungsprogramme umgesetzt, um einen kürzlich angenommenen Statut zu entsprechen.",Die Vorschriften wurden von HCFA in Bezug auf die Kosten von Graduiertenprogrammen überarbeitet.,de,0
6486,Tatsächlich wurden die Löwen von Delos aus Naxos Marble hergestellt.,Die Löwen von Delos wurden aus Clay hergestellt.,de,2
6487,"Aber uh ich habe immer genossen uh der Zug und du weißt, dass du mit ihm verrückt bist und alles",Ich habe immer eine Liebe für Züge gehabt.,de,0
6488,Gesetz zur Rechnungslegung des Great Management Reform Act,Schlechte Buchhaltung,de,2
6489,Es war noch Nacht.,"Die Sonne blitzte im Himmel, die Dunkelheit ist nirgendwo zu sehen.",de,2
6490,"Die Postdienst hat jedoch so viele Details bereitgestellt, wie eine Volumenverteilung nach Transportmodus und Form für 60 einzelne Länder gesammelt wird.","Die Postdienst hätte mehr Details bereitgestellt, wenn es nicht für den Mangel an Ressourcen gewesen wäre.",de,1
6491,"Unsere Überprüfung zeigt an, dass die Food and Drug Administration die geltenden Anforderungen erfüllt hat.","Die FDS hat Vorschläge, aber keine Vorschriften.",de,2
6492,"Allerdings unzufrieden und übergeordnet die revisionistische Angelegenheit, es machte eine ernst, dass die Vereinigten Staaten hatte klare nationale und wirtschaftliche Interessen und fand den Kalten Krieg eine ungewöhnlich vernünftige Art und Weise, sie zu verfolgen.","Obwohl die Revisionistische Angelegenheit immer in hoher Berücksichtigung gehalten wurde, hat sie nie ernsthafte Punkte über die wirtschaftlichen Interessen der Vereinigten Staaten gemacht.",de,2
6493,"Traditionell wurden bestimmte Designs für royalty reserviert, aber heute sind elegante geometrische oder exuberante, stylisierte Blumenmuster für alle verfügbar.","Heutzutage sind elegante Designs, die einmal für Royalty reserviert wurden, für jeden verfügbar.",de,0
6494,"120 ""Glaubst du nicht, dass ich zur Polizei gehen sollte?""",Möchten Sie mich die Polizisten anrufen?,de,2
6495,"Führungskräfte tun dies, indem sie ihre internen Umgebungen prüfen und eine Reihe von Fragen über die Probleme stellen, die zu lösen sind, wie Informationstechnologie und Management helfen können, und wie ein CIO in ihren Managementstrukturen am besten geeignet sein kann, um technologische Lösungen zu führen.",Stärkere Computere sind direkt mit effektivereren Informationstechnologienergebnissen verbunden.,de,1
6496,Sie ist sehr müde.,Sie ist voller Energie.,de,2
6497,"Jedes Punkt, an dem Sie nicht gewinnen können, indem Sie die Fragen und Kategorien festlegen, kann in der Executive Summary (der Umlauf des Umlaufs) und der Pressemitteilung und der Pressekonferenz (der Umlauf des Kunden auf dem Umlauf des Umlaufs) gereinigt werden.","Jeder Punkt, den Sie nicht durch die Bearbeitung der Fragen erlangt haben, kann nicht in die Executive Summary hinzugefügt werden.",de,2
6498,"Ich bekomme leider, dass es sogar praktisch sinnvoll sein kann, ein paar angestellte Waffen wie Norquist, Downey und Weber umgeben zu haben - Menschen von Wert nur für ihre Verbindungen zur Macht, nicht für irgendwelche Kenntnisse oder Talente.","Es könnte sicherer sein, wenn wir Waffen mieten, um uns zu schützen.",de,1
6499,"Wie schwarz es ist, hat Heathers das gleiche Thema wie die Ringwald/Cusack Filme.",Heather's war glücklich und anders als ein Molly Ringwald-Film,de,2
6500,"Aber du würdest mir nicht vertrauen.""",Sie vertrauen mir implizit.,de,2
6501,"Wir brauchen Ihre Hilfe mit einer neuen Funktion, die nächste Woche beginnt.",Wir brauchen Ihre Unterstützung mit einer neuen Funktion.,de,0
6502,"Die zwanzig mastikalen Dörfer, die gemeinsam als mastihohoria bekannt sind, wurden von den Genossen im 14. und 15. Jahrhundert erbaut.",Zwanzig mastische Dörfer wurden erst im 14. Jahrhundert von den Genossen erbaut.,de,2
6503,Die Begeisterung für Disney's Broadway-Produktion von The Lion King unterdrückt.,"Die Broadway-Produktion von The Lion King war erstaunlich, aber die Zuschauer sind langweilig.",de,1
6504,"Die Stadt wurde im dritten Millennium v. Chr. auf der nördlichen Küste der Bucht gegründet und erreichte einen Höhepunkt im 10. Jahrhundert v. Chr., als es eine der wichtigsten Städte der Ionischen Föderation war der Dichter Homer wurde in S myrna während dieser Zeit geboren.","Das Jahr 150 n. Chr. ist, als die Stadt gegründet wurde.",de,2
6505,Er schien zu selbstbewusst.,Er ist sehr cocky.,de,0
6506,Aber sie mag ihr Foto nicht ein bisschen.,"Sie sieht genau so aus, wie ich sie malte und sie ist genau das Mädchen auf dem Foto.",de,2
6507,LASNNY ist eine der ältesten und kostengünstigsten Rechtsdienstleistungsorganisationen in den Vereinigten Staaten.,LASNNY ist eine alte juristische Dienstleistungsorganisation.,de,0
6508,"Für ein halbes Jahrtausend oder mehr war Madrid als provinzielles Hinterwasser, das selten auf den trockenen zentralen Plätzen von Kastilien beobachtet wurde, bis Felipe II. es von seinem königlichen Kap im Jahr 1561 enthüllte und es als Hauptstadt Spaniens verkündete.","Felipe II beschloss, dass Madrid eine Provinz bleiben sollte.",de,2
6509,"Um die Ecke befindet sich die riesige, domed, Neo-Classical Panth??on.",Drehen Sie die Ecke um den Neoklassischen Pantheon zu finden.,de,0
6510,"4 Millionen Häuser sehen die Nachrichten auf CBS, ABC und NBC.","CBS, ABC und NBC sind die führenden Nachrichten.",de,1
6511,"Sie muss es kaum erwähnen – die Medien bringen es trotzdem auf – aber sie rief es subtil auf, alluding (wie sie in zwei Sonntag-Talk-Shows getan hat) zu Frauen, die ihre Töchter halbweg über den Staat führen, um meine Hand zu schlagen, eine Frau, in die sie glauben können.",Sie muss es wirklich erwähnen,de,2
6512,"Versuchen Sie, das Gras während eines Sommers auf einem Stück Boden zu halten, das groß war teuer","Die Bewässerung und Befruchtung kann viel kosten, um das Gras in den Sommermonaten lebendig zu halten.",de,1
6513,"Von hier aus setzen viele HIV-Forscher ihre Hoffnung auf die Kombination von Drogenbehandlungen mit Strategien, die das Immunsystem stärken.","HIV-Forschung glaubt nicht, dass es Hoffnung gibt, die Krankheit zu heilen.",de,2
6514,Du weißt nicht?,Wissen Sie nicht?,de,0
6515,"Am Tag, an dem ich in mein Büro gehe, trage ich eine Flanel-Shirt ohne Hals, wenn das Wetter kühl ist.",In kalten Tagen trage ich eine Flannel-Shirt zum Büro.,de,0
6516,Ich fühlte eine unmehrliche 230 Verachtung für ihn...,"Ich hatte keinen Grund, das Gefühl zu haben, wie ich ihm getan habe.",de,1
6517,"Die andere Bank bezahlt die Zinsen des Fonds auf der Grundlage der Kreditkontenwerte, die typischer für ein großes Geschäftskonto sind.",Der Fonds erhebt einen flachen Zinssatz von der Bank.,de,2
6518,Auch Arafat ist ein Ailing und hat keinen klaren Nachfolger.,Arafat ist gesund und hat eine klare Nachfolge.,de,2
6519,"Sie gelang es, ein Großteil des Landes für fast ein Jahrhundert zu kontrollieren, bevor der muslimische Führer Saladin (Salah-ad-Din) sie im Jahr 1187 besiegte.",Saladin war ein großer Führer.,de,1
6520,Folklore von Ibiza,Ibiza Traditionen und Lore,de,0
6521,Offensichtlich ja.,"Sie sollten schon wissen, dass die Antwort ja ist.",de,0
6522,"Okay okay, das ist, dass GTE Tigon gekauft hat und ja, das ist, was wir haben","GTE verbrachte viel Geld, um Tigon zu erwerben.",de,1
6523,Die Tür hat nicht gebucht.,Die Tür bewegt sich.,de,2
6524,"Im Haushaltsjahr 2000 schätzte es gemeldet, dass die unsachgemäße Medicare-Fee-for-Service-Zahlungen von $ 11 waren.",Zahlungen für Dienstleistungen sind höher als andere Zahlungsformen.,de,1
6525,Ich habe es in meiner falschen Karriere geschafft.,"Ich war sehr gut, wenn ich behaupte, zu arbeiten.",de,1
6526,"Der Zweck des Self-Inspection-Prozesses war es, Programme ein Mittel zur Überprüfung durch die Überprüfung einer Probe von Fällen zu bieten, dass ihre 1999 CSR-Daten den LSC-Standards für Genauigkeit erfüllen.",Die Überprüfung der Genauigkeit ist die Hauptursache für den Erfolg im Geschäft.,de,1
6527,Eine neu erstellte Straße des kolonialen Macau ist mit traditionellen chinesischen Geschäften verbunden.,"Diese Straße, früher ein Kolonialort, ist jetzt die Heimat der modernen High-Rise-Entwicklung.",de,2
6528,"Der Narthex, oder die Eintrittshalle zum Schiff, wird von einem großartigen, skulpturierten Timpanum Jesu gekrönt, der nach der Auferstehung seine Botschaft an die Apostel predigt.",Der Eingang zum Schiff ist gemischt mit keiner Kunstwerke in Sicht.,de,2
6529,"""So denke ich, er hat in den Autopilot gehackt und es neu programmiert.""","Ich glaube, er hat den Autopilot gehackt, um das Flugzeug herunterzuladen.",de,1
6530,Nichts vor dem 7. Mai 1915.,Nichts bis Januar 1915.,de,2
6531,Die Kabuki-Truppe von Kyoto spielt im Dezember und die Osaka im Mai.,Kyoto und Osaka haben die einzigen Kabuki-Truppen.,de,1
6532,Ricky Martin filmete seine triumphante Rückkehr in die gay-pornindustrie.,Ricky Martin ist heterosexuell.,de,2
6533,"Wenn die nächste modernistische Revolution umgibt, wird er bereit sein.",Sie sind schon seit Jahren vorbereitet.,de,1
6534,"Kommen wir weiter, wir haben Tee.",Wir haben Kaffee.,de,2
6535,Ich fand Steven E. Landsburg's Stück Pay Scales in Schwarz und Weiß äußerst unübersichtlich.,Ich war nicht beeindruckt von Landsburgs Lohnskala in Schwarz und Weiß.,de,0
6536,"Sobald es da ist, muss er oder sie vom Fahrzeug weggehen und in die Mailbox gehen, dann wieder in das Fahrzeug zurückkehren, es umdrehen und auf die Straße gehen.","Wenn es keine Mailbox gibt, müssen sie nicht aus dem Fahrzeug herauskommen.",de,1
6537,"Disney CEO Eisner, der tatsächlich als Pop-Kultur-Maven unterschätzt wird (der für Happy Days und Welcome Back verantwortlich war, Kotter), betont, dass ABC-Absturz zyklisch ist und dass es bald zum Leben zurückkehren wird.",Eisner ist ein großer Fan von ABC.,de,1
6538,"Als ich in der Schule war, liebte ich Virginia Woolf, sagte Schwartz über ihre geborenen literarischen Geschmack.","Ich habe immer Virginia Wolf gehasst und hoffe, dass sie stirbt.",de,2
6539,Welche Musikstücke möchtest du hören,Welche Art von Musik möchtest du?,de,0
6540,"Als er aufging, bemerkte Boris und blickte auf die Uhr: ""Sie sind früh.","Boris bemerkte, schaute auf die Uhr und sagte: ""Du bist zu spät.""",de,2
6541,"Dieser Leitfaden wird Sie zu vielen, aber nicht allen, der beliebten Aegeanischen Inseln vorstellen.",Der Leitfaden umfasst alle beliebten Aegeanischen Inseln.,de,2
6542,"Diese Website bietet Informationsverbindungen, Werkzeuge und Ressourcen, die zum Nutzen der Prüfungsprofession entwickelt wurden, einschließlich Prüfungsprogramme, Best Practices und Forschungsdienste.","Diese Website ist ein spezieller Portal für Menschen, die anonyme Beschwerden über Auditoren machen möchten.",de,2
6543,Tommy wurde plötzlich in das Leben galvanisiert.,Tommy wurde plötzlich in Aktion geschlagen.,de,0
6544,Das macht es seitdem für dich,Ist das für Sie vernünftig?,de,0
6545,"In Bezug auf die fragliche Frage, ob die Messe ein Opfer für die Vergebung der Sünde ist, bestätigt die Erklärung, dass Christus auf dem Kreuz gestorben ist.",Die Aussage sagt nichts über den Tod Christi auf dem Kreuz.,de,2
6546,"Aber uh, das war die größte Veränderung, die wir in der Gartenarbeit bemerkt haben und das ist um die Ausmaß der Dinge, die wir nur ein bisschen auf dem Hof getan haben und uh und warten auf den Regen, um abzustehen, so dass wir nach etwa einem Monat schlafen können wir schließlich dieses Wochenende schlafen müssen",Wir haben noch nicht viel Gartenarbeit durch den Regen gemacht.,de,0
6547,wenig zu viel vielleicht,Das ist nur die richtige Menge.,de,2
6548,Der Einführer zahlt die gesetzlich vorgeschriebenen Steuern,Der Einfuhrer bezahlt den gesetzlich vorgeschriebenen,de,0
6549,Jon kehrte zurück in die Stadt zu dem Schmutz.,Jon kehrte zurück in die Stadt.,de,0
6550,"Es gibt ein gutes Restaurant im Dorf, neben einem gut geschützten Mini-Markt für selbständige Besucher.",Das Dorf verfügt über ein italienisches Restaurant.,de,1
6551,Eine umfassende Dokumentation des IPM ist unter //www.epa.gov/airmarkets/epa-ipm/index.html verfügbar.,Die Dokumente sind online.,de,0
6552,"Kurz gesagt, die meisten Wölfe sind unkompressibel.",Jeder Teil eines Balls ist komprimierbar.,de,2
6553,"Sie erkennt zu Dorcas: ""Ich weiß nicht, was zu tun ist; Skandal zwischen Ehemann und Frau ist eine schreckliche Sache.""","Sie erkannte nichts, während sie mit Dorcas sprach.",de,2
6554,"Die Empfehlung stammt aus der Task Force on Civil Equal Justice Funding des Gerichts, die im Jahr 2001 gegründet wurde, um Wege zu suchen, um mit der geringen Menge an Geld für solche Fälle zu umgehen.",Für solche Fälle gibt es immer mehr als ausreichend Geld.,de,2
6555,"Die Hauptgate des Kirchens führt nach Greyfriars Place, und über die Straße finden Sie einen hervorragenden Blick auf eines der neuesten Museen Schottlands.",In der Nähe der Kirche können Sie Greyfriars Place und ein neues Museum sehen.,de,0
6556,Was für dumme Mädchen sind!,Mädchen können Emotionen vor dem logischen Denken setzen und das Aussehen von Idioten geben.,de,1
6557,Vielleicht sollten wir eine Miliz vorbereiten.,"Vielleicht wäre es eine gute Idee, wenn wir eine Miliz vorbereiten.",de,0
6558,"Die weltweite Nachfrage erhöhte sich mit dem Wachstum der Automobil- und Elektroindustrie und war während des Ersten Weltkriegs in der Luft geräumt. bis 1920 produzierte Malaya 53 Prozent des weltweiten Rubberes, das Tinn als Hauptquellen des Einkommens übernahm.",Ohne den 1. Weltkrieg wäre Malaya ein armeres Land.,de,1
6559,Diese Prüfung des Marktplatzes kann von schriftlichen oder telefonischen Kontakten mit erfahrenen Bundes- und Nicht-Federal-Experten in Bezug auf ähnliche oder verdoppelte Anforderungen und die Ergebnisse jeder kürzlich durchgeführten Marktprüfung bis hin zu den formelleren Quellenanzeigen in relevanten Publikationen (z. B.,Diese Marketplace-Tests variieren von informellen bis formellen Umfragen.,de,0
6560,"Wenn das Vertrauen des Verbrauchers abnimmt, ist es so, als ob, aus irgendeinem Grund, der typische Mitglied der Co-op weniger bereit geworden war, zu gehen, mehr Angst, Kuponen für einen regneten Tag zu akkumulieren.","Wenn das Vertrauen der Verbraucher abnimmt, sind die Menschen wahrscheinlicher, Kuponen zu sammeln.",de,0
6561,"Viele Seen oder Teile von Seen sind auch Wildlife Conservation Areas; diese Leitlinien erläutern die Vorschriften, die für den Schutz von Wasservögeln und anderen Tieren wirksam sind.","Es gibt See-Abschnitte, die auch als Orte für die Wildlife Conservation dienen.",de,0
6562,Vielleicht bin ich auch.,"Das ist etwas, was ich ändern muss.",de,1
6563,"Dieser formelle Prüfungsprozess gewährleistet den Vertreter jedes benannten staatlichen Planungsorganes das Recht auf direkte Kommunikation mit LSC-Beamten auf höchstem Niveau, um eine LSC-entscheidung zu überprüfen.",Der formelle Prüfungsprozess gewährleistet den Vertreter jeder benannten staatlichen Planungsstelle das Recht auf direkte Kommunikation.,de,0
6564,"Ich sehe nicht, ich bin aus einer Stadt namens Panhandle.","Die Stadt, aus der ich komme, ist Panhandle.",de,0
6565,"Das durchschnittliche MLS-Ticket kostet nur $ 13, ein Drittel des Preises eines NHL oder NBA-Tickets.","Die durchschnittliche Kosten waren niedriger, weil die MLS in einer niedrigen Liga ist als die NHL und NBA.",de,1
6566,"Nach dem Schließen der DOE konnte Clinton sich als Kreuzfahrer gegen Abfälle und Bürokratie darstellen, die dort gelungen waren, wo auch Reagan versagt hatte.","Clinton schließt die DOE, um gegen Abfälle zu bewegen.",de,0
6567,In letzter Zeit habe ich mich jedoch aufgelöst und wurde entscheidend weniger experimentell.,"Ich bin immer noch wie immer experimentell, und ich bin immer in Bewegung.",de,2
6568,"Im nördlichen Westen des Schlosses war das Grand Trianon-Palast, umgeben von angenehm unbequeme Gärten, die Heimat der Freundin von Louis XIV, Madame de Maintenon, wo der ältere König zunehmend Flüchtling nahm.",Madame de Maintenon lebte im Grand Trianon Palace.,de,0
