,premise,hypothesis,lang_abv,label
5023,Он родился в Сидхарте Гаутама в гробстве сольных деревьев в Лумбини (только через непальскую границу) около 566 г. до н.э.,Рождение Сиддарты Гаутама произошло в одном доме.,ru,2
5024,Кровь Сан-Доро пролилась над листкой Старка и в другую руку Старка.,"Старк был счастлив, что Сан-Доро умирает.",ru,1
5025,"Маленькие лодки присоединяются сюда с кусочками рыбы, свежей рыбы и лошадей, а домохозяйки жалуются, чтобы рыбаки весили свои выборы по рудиментальным масштабам.","Рыбаки рыбаки, свежий рыб, и птицы.",ru,0
5026,"жизнь в тюрьме, то он доступен для пароля, если это если это жизнь, а день, то он не подлежит паролю, так что, что вы знаете, давайте прекратим BSing с системой","Система справедлива, и он получит приговор, который заслуживает, независимо от приговора.",ru,1
5027,"Рамзес II не построил его из камня, но погрузил его в скалы долины Нила на месте, расположенном всего в 7 км (4 миль) от суданской границы, в древней земле Нубии.","Рамзес II приказал, чтобы он был сделан из камня, а не погружен в скалы.",ru,2
5028,"Мост будет работать очень короткое время, но поток не является четкой обороной.","Было слишком много врагов, чтобы долгое время использовать мост.",ru,1
5029,"Через четыре года Клинтон научилась, как избегать того, чтобы выглядеть непредседателем.","Четыре года спустя Клинтон понимает, как выглядит президент.",ru,0
5030,"Легко оборудованный и украшенный, с большим количеством оригинальных мебели, комнаты используются для церемониальных мероприятий, посещений иностранных достопримечательностей и встреч ЕС.","Номера опуганны, и используются для формальных, элегантных мероприятий.",ru,0
5031,"Да, я думаю, что они попадают в много небольших вопросов, которые люди, которые вы знаете, могут взорвать особые заинтересованные группы.","У них около 300 маленьких проблем, которые нужно пройти.",ru,1
5032,"Хотя данные претензий предоставляют наиболее точную информацию о использовании здравоохранения, обеспечение адекватного отслеживания с целью получения информации от саморепортажа пациентов важно, потому что многие люди не сообщают о событиях, связанных с алкоголем, страховщикам.","Страховые компании хотят сократить медицинские выплаты, следуя, чтобы убедиться, что пациент был глупым в момент инцидента, а отравление может привести к заявлению о отрицании возмещения медицинских расходов.",ru,1
5033,Церковь обладает еще более сложным барокко-пульпитом.,"Церковь имеет старый и красивый барокко-стилированный пульпит, который используется в проповеди.",ru,1
5034,"Ух-ху и это правда, я имею в виду, это мы",И это правда.,ru,0
5035,Они были вполне тетаничными в характере».,Они были очень расслаблены.,ru,2
5036,"И экологи иногда атаковали религию, чтобы способствовать человеческому доминированию над природным миром.",Экологи никогда не нападали на религии.,ru,2
5037,"Но даже руководители, которые пытаются оставаться в курсе этих сил, часто собирают свою информацию анекдотно или неформально.",Менеджеры часто собирают свою информацию анекдотно или неформально.,ru,0
5038,"Репутация Фрей как домика для враждебных, грубых и среднедушных обмен потерпела тяжелый удар в руках читательской ленты, которая была настолько цивилизованной, что участники предложили принимать инсулиновые выстрелы позже.",Фрей известен как дружелюбный и нежный.,ru,2
5039,"К сожалению, вандалы удалили все впечатляющие сокровища могилы, но они оставляли мягкую красоту розы и поппи в богатых введенных камнях оникса, зеленого хризолита, карнеля и разнообразного агата.","Вандалы были достаточно дружелюбны, чтобы покинуть введенные камни.",ru,0
5040,"Она обменялась пустой жизнью за возвышенную жизнь, и пыталась понять все ее повороты, получить свои возможности.",Она решила жить пустой жизнью.,ru,2
5041,Комитет намерен проконсультироваться с соответствующими заинтересованными сторонами при разработке этого предложения.,Комитет отказывается от консультаций ЛСК с любыми заинтересованными сторонами.,ru,2
5042,"Ниже приведены примеры того, как были использованы команды в инициативах агентства, которые мы пересмотрели.","Мы не рассматривали, как команды использовались в инициативах.",ru,2
5043,"Если коллекционер передает необменный доход Генеральному фонду или другому предприятию, сумма рассчитывается коллекционерным предприятием в качестве охранной деятельности.",Необменные доходы к Генеральному Мильсу.,ru,2
5044,"Вход в сферу торговых центров, где все, что вы ищете, доступно без перемещения вашего автомобиля.",Все можно найти в магазине.,ru,1
5045,"Однако некоторые участники предупреждали, что стандарты, основанные на принципах, не должны рассматриваться как панацея для решения проблем с финансовыми отчетами и могут привести к нежелательной ситуации, когда у вас не будет сравнения или согласия относительно обработки аналогичных сделок.","Некоторые участники предупреждали, что стандарты, основанные на принципах, не должны рассматриваться как панацея для решения проблем.",ru,0
5046,"Хорошие новости, однако, можно найти в таких сообщениях.",Данный отчет содержит только плохую информацию и должен быть немедленно уничтожен.,ru,2
5047,"Знаете ли вы, что это такое?""Драматическим жестом она перевернулась на левую сторону одежды и выложила небольшой эмалированный значок.","Костюм, который она носила, был достаточно длинным, чтобы покрыть колени.",ru,1
5048,"Как и арабы и евреи, Диамант предупреждает, что корейцы и японцы присоединяются кровью, но заперты в традиционном вражде.",Корейцы и японцы испытывают напряженность между ними из-за войны давно.,ru,1
5049,"Некоторые консультанты управления описывают дисфункциональные взаимодействия с коллегами как поведение, подрывающее ценности.",Никакая взаимодействие между работниками не может снизить ценность для консультантов.,ru,2
5050,"Мы должны взглянуть на последствия, которые эти различные роли имеют для ряда вопросов, таких как основные компетенции SES, стандарты производительности, источники рекрутинга, мобильность и программы обучения и развития.",Для нас очень важно учитывать последствия этих разных ролей по вопросам.,ru,0
5051,Красная луна сделала ее кожу блестящей.,Ее кожа болезненно блестила из красной луны.,ru,1
5052,"Да, я на самом деле я думаю, что я на высшем уровне образования я не думаю, что там так много проблем там это довольно хорошо финансируется хорошо есть небольшие колледжи, которые я уверен, что борются","Я думаю, что есть небольшие школы, которые испытывают проблемы.",ru,0
5053,"Посмотрите, у нас есть кабель","Нет, у нас здесь нет кабелей.",ru,2
5054,"Доход признается из завоеванного имущества, если имущество не распределяется государственным или местным правоохранительным органам или иностранным органам.",Прибыль получается из заблужденных автомобилей.,ru,1
5055,Что у нас есть на обед?,Что они делали для обеда?,ru,0
5056,"Важная часть американской дипломатии заключается в том, что суверенные государства сотрудничают добровольно.","Американская дипломатия провалилась бы, если бы государства не работали вместе.",ru,1
5057,"Они были настолько уверены в себе, что взяли это за то, что он совершил ошибку».","Они были неуверенными, поэтому они сомневались в том, что он мог совершить ошибку.",ru,2
5058,"Так что у вас есть, у вас есть длинный, я не думаю, если нет, я вижу, что я вырос в Нью-Йорке, но я думаю, что там у вас все не слишком длинный сезон роста.",Я ищу письменного руководства по выращиванию растений в разных местах страны.,ru,1
5059,"экономии, которые не финансировали внутренние инвестиции, увеличили бы чистые иностранные инвестиции и улучшили бы текущий баланс счетов.",Нетные иностранные инвестиции не могут улучшиться.,ru,2
5060,"Никаких химических веществ и плюс тогда вы можете использовать его в качестве удобрения и не нужно беспокоиться о распространении этих химических веществ, как на вашу лаву или вашу бушу или что угодно.",Мы не хотим использовать химические вещества на нашей лавне,ru,0
5061,"Я просто остановился там, где я был.",Я остановился на своих следах,ru,0
5062,Ваши речи являются воспалительными.,Ваши выступления раздражают людей.,ru,0
5063,"О, мой друг, я не говорил вам все время, что у меня нет доказательств.","Я сказал вам с самого начала, что у меня нет доказательств.",ru,0
5064,"Как говорится в пункте 1, личным сбережением является сумма совокупного наличного личного дохода, оставленного после личных расходов на товары и услуги.","Персональные сбережения - это то, сколько выгодных личных доходов остается после личных расходов.",ru,0
5065,Аркированная ворота ведет к большому бассейну и руинам римского и византийского бассейна комплекса.,"Есть кухонный комплекс, проходящий через ворота.",ru,0
5066,"Ниже приведены примеры того, как агентства занимаются профсоюзом работников.","Вот примеры того, как агентства могут уничтожить профсоюзы работников.",ru,2
5067,"Я думаю, что скорость обработки составляет всего около uh достигнута скорость жилья в любом случае, так что сохраняйте нормальную, так как она не может сильно раздражать систему.","Скорость обработки намного выше, чем скорость жилья, чтобы нарушить систему.",ru,2
5068,"В конце концов, это было удивительно легко!",Это был действительно трудный.,ru,2
5069,"Культурные перемены крупных организаций никогда не легко осуществить, и я, безусловно, не буду утверждать, что это будет легко для ГАО.","GAO, вероятно, будет иметь проще времени для достижения культурных переходов, чем другие организации аналогичного размера.",ru,2
5070,"И когда они выйдут, они должны иметь, я не знаю, что вы знаете некоторую разумную сумму денег","Они не нуждаются в денежных средствах, куда идут.",ru,2
5071,"О, на самом деле это не имеет значения, если мы их посадим, когда оно начинает нагреваться",Горячая погода не меняет время посадки.,ru,0
5072,"Один из оппортунистов, который остался, был Octavius Decatur Gass.","Один оппортунист, который остался, пошел по имени Октавиус.",ru,0
5073,"Это главный город и финансовый, правительственный и административный центр острова, а его очаги совпадают с очагами других средиземноморских украшений.",Город является государственным и финансовым центром острова.,ru,0
5074,От Cockpit Country до St. Ann's Bay,Путешествие в Сент-Аннс-Бей из Cockpit Country.,ru,0
5075,"(j) Промоциональные предметы получается участником в результате использования услуг путешествия или транспорта, приобретенных Соединенными Штатами или принятых в соответствии с пунктом 31;","Неучастник может получать рекламные товары, если они являются из Испании и не путешествуют.",ru,2
5076,"Компании, которые были иностранными, должны были принять индийское финансовое участие и управление.",Иностранные компании должны были взять итальянские деньги.,ru,2
5077,Стрехнина была найдена в ковчеге в комнате заключенного.,В квартале тюремного заключённого есть деревья.,ru,0
5078,"Герцог Уильям вернулся с завоевания Англии, чтобы принять участие в освящении Нотр-Дам в 1067 году.","Герцог Уильям завоевал Англию, прежде чем присоединиться к освящению Нотр-Дам.",ru,0
5079,Вы найдете галереи во всех крупных городах и в некоторых небольших деревнях.,"Галереи в крупных городах более интересны, чем те в более мелких деревнях.",ru,1
5080,"Тем не менее, я думаю, что это может быть завершено.","Есть некоторые вещи, которые нужно игнорировать.",ru,0
5081,"Да, потому что эти вещи, по моему мнению, просто поймут вас знать",Потому что они разбились бы под столь сильной силой.,ru,1
5082,Гор уже более шести лет является лакомством Клинтона.,Горе был с Клинтоном уже шесть лет.,ru,0
5083,"(Cohen 1999) Хотя многие наблюдатели бы рассматривали это как крайний шаг, он мог бы снизить затраты и позволить повысить эффективность.",Они не хотят снижать расходы.,ru,2
5084,Основываясь на полевых наблюдениях и некоторых дискуссиях с США.,"У него нет оснований, только чистая спекуляция.",ru,2
5085,Мы сделали это с помощью консультантов и других заинтересованных сторон по равной справедливости.,"Нам не нужна никакая помощь, потому что мы все это сделали сами.",ru,2
5086,"«Мы не можем найти его, Бенджамин», — сказал Линкольн/Наталия.",Линкольн / Наталья и Бенджамин нашли его довольно легко.,ru,2
5087,"Этот разрыв ПА-израильского сотрудничества является основанием для израильской жалобы на то, что Арафат виноват в бомбардировке Иерусалима на прошлой неделе.","Этот разрыв ПА-израильского сотрудничества не является основанием для израильских жалоб на то, что Арафат виноват за последние недели бомбардировки Иерусалима.",ru,2
5088,"Я перестаю пить, я давно перестаю пить, я не курил, я не курил, я все отдал, так что я думаю, я не знаю, что именно старость, я думаю, почему я",Я пью и кую.,ru,2
5089,В прошлом году они были похищены.,В прошлом году они были испуганы.,ru,0
5090,Сейчас я занята.,"Я не буду занят позже, если вам все еще нужна помощь.",ru,1
5091,"Налоговые чисты утверждали бы, что стоимость тяжелой работы домохозяйств — и беспристрастные выгоды, которые они якобы получают в обмен на это — должны, на самом деле, рассматриваться как доход и налогооблагаться, как и зарплаты, выплачиваемые внешним поставщикам услуг, таким как детские крестьяне и домохозяйки.",Для налоговых чистов должна быть налогообложена стоимость тяжелой работы домашних производителей.,ru,0
5092,"Он был сделан, чтобы выглядеть как старый модный паровой поезд как можно больше.",Они одевали его как современный пулеметровый поезд.,ru,2
5093,Лучшее место для просмотра весенних азалей — на фестивале Азалей в последнюю неделю апреля в храме Незу в Токио.,Фестиваль Azalea - самый большой фестиваль в мире.,ru,1
5094,"Но вот эти мальчики на самом деле находились на дороге на две тысячи миль от дома, когда им пришлось подать свои окончательные экзамены и отправить их в","Эти мужчины находились на расстоянии двух тысяч миль от дома, когда они записали свои окончательные экзамены.",ru,0
5095,"Я имею в виду, что это действительно привлекательный вариант, если у вас есть технология для этого все это было вы знаете, я имею в виду, что она просто использовала телефонный модем и она была, как будто она сидела в офисе","Она просто использовала телефонный модем, и это было так, как будто она сидела в офисе.",ru,0
5096,"Если что-то, то окончательная борьба безопаснее и менее жестока, чем кровавый спорт Америки.","Есть вещи, которые опаснее, чем окончательная борьба.",ru,0
5097,"Так что я думаю, что у нас было по крайней мере пять минут.",Я принял последние 5 минут.,ru,0
5098,"Таким образом, в отличие от людей, которые довольно счастливы, чтобы получить адвокатов и могут обратиться к другому адвокату, наши клиенты просто теряются в правовой системе, если они не могут получить доступ к нему от нас.","Мы единственная надежда, что наши клиенты получат юридическую помощь.",ru,0
5099,"Нет, Дэвид Хансон, ты слишком важен для нас для этого.","Да, Давид Человек, ты для нас не важен.",ru,2
5100,Большая многонациональная корпорация использует атеистические посредники — для поддержки своих инициатив.,Некоторые компании используют атеистические средства.,ru,0
5101,"«Дейв Хансон, для которого ничто не было невозможным».Ну, у нас есть совершенно невозможная задача: задача инженерии и строительства.","Эта строительная работа практически невозможна, даже для опытного инженера.",ru,1
5102,Самая странная роль реверсии идет прямо сейчас и беспокоит саму демократию.,В настоящее время нет никакой обратной роли в отношении демократии.,ru,2
5103,Как вы предлагаете связаться с вашими бы-бы работодателями?,Как вы свяжитесь с владельцем магазина?,ru,1
5104,"Как только они знают, что их социальные льготы обещаны в соответствии с действующим законодательством, работники могут рассчитать, сколько они могут ожидать от пенсионных планов, спонсируемых работодателем, и сколько они должны экономить самостоятельно на пенсию.","Работники не могут рассчитать, сколько они могут ожидать от пенсионных планов, финансируемых работодателем.",ru,2
5105,"О, как если они скажут, что я просто вписываю его в такой","Меняйте его, прежде чем записывать его.",ru,2
5106,Сюжет рассказывает о тревожном поведении убийц Литлеттона до массового убийства на прошлой неделе.,История содержит подробности о действиях убийц.,ru,0
5107,"Эти 900 гектаров (2,224 акров) паркланд на западном краю города являются одним из самых счастливых достижений барона Хауссмана.",Одним из самых счастливых достижений барона Хауссмана является большая площадь паркланда на западном краю города.,ru,0
5108,"Извините, неверная церковь",Это была правильная церковь.,ru,2
5109,"Он говорил о тысячах лет, даже до времен старой империи.",Старые империи продолжаются.,ru,1
5110,Мы с нетерпением ждем комментариев от читателей этой статьи.,Все полученные комментарии были положительными.,ru,1
5111,"Vaikuntaperumal - это храм Вишну того же периода, известен своей возвышенной колонадой живо скульптурных рельефов, показывающих многочисленные изобретения королей Палавы.",Скульптура в храме изображает только мифологических персонажей.,ru,2
5112,Да Да Да Да Да Да Да Да Да Да Да Да Да Да Да Да Да Да,В основном это правильно,ru,1
5113,"Тем не менее, нам по-прежнему не хватает набора глобальных стандартов бухгалтерского учета и отчетности, которые отражают глобализацию экономик, предприятий и рынков.","У нас есть всесторонние глобальные стандарты отчетности, которые отражают глобализацию экономик и рынков.",ru,2
5114,"Мы видели, как развивается целая новая модель – холистический подход к адвокату, односторонние покупки, сказала она.",Она говорила о приближении к закону с холистическим подходом.,ru,0
5115,"Он прошел долгий путь по тому, что он нашел в одной из элементарных книг.",Он многому научился от этой основной книги.,ru,1
5116,"Zoom-out vs. zoom- С тех пор, как Roe, про-жизненные плакаты и памблеты изображают изолированные плоды.","Было заявлено, что про-жизненные плакаты стремятся гуманизировать нерожденных через эти изображения.",ru,1
5117,"Его план был простой, симметричный дизайн с прямыми улицами и большими площадями.",Его план имел необычный и хрупкий дизайн для улиц.,ru,2
5118,У меня есть ситуация.,Я занимаюсь определенными обстоятельствами.,ru,0
5119,"Его сильные бои вскоре позволили ему на них завоевать, и в то время, когда он, в свою очередь, достиг угла, расстояние между ними значительно уменьшилось.","Он быстро следовал за ними, получив значительную прибыль при обороте угла.",ru,0
5120,"Когда я был в школе, мне действительно понравилась Вирджиния Уолф, Шварц рассказал о ее рожденных литературных вкусах.","Когда я был в средней школе, моим любимым автором была Вирджиния Волф.",ru,1
5121,Ощущение старости и невыносимости Джона должно быть показано.,"Джон путешествовал дольше, чем его тело могло справиться.",ru,1
5122,сделанные ФКК на основе таких комментариев обсуждаются в преамбулах к окончательным правилам.,"Обсуждаются в преамбуле комментарии, основанные на FCIC.",ru,0
5123,Без скидки никто не будет покупать запас.,"Никто не будет покупать акцию, если будет скидка.",ru,2
5124,"(В краткосрочной перспективе налогоплательщики с более высоким уровнем дохода могут платить больше налогов, а не меньше, если снижение процентной ставки приведет их к продаже больше активов, чем иначе они бы сделали.)",У богатейших людей может быть увеличение налогов.,ru,0
5125,Ваш муж не остался бы сознательным после первого удара.,После первого удара ваш муж не остался бы сознательным.,ru,0
5126,"В течение более чем 26 столетий она видела бесчисленные падения, падения и регенерации, и сегодня она продолжает сопротивляться нападениям жестокой современности в своём временном, цветно-богатом историческом центре.","Исторический центр довольно новый, и довольно мягкий.",ru,2
5127,"Да, на самом деле нет киданий","На самом деле, нет никакого кидания!",ru,0
5128,"Если бы она не любила свой ресторан так сильно, то женщина была бы высокопоставленной в Применениях в настоящее время.",Она ненавидела ресторан!,ru,2
5129,"Да, ты с тобой",Это международное туристское общество.,ru,1
5130,"«Яйцу пришлось хватить», — сказал он.",Курячему курицу нужно отварить яйцеклетку.,ru,1
5131,Он получает,Он получает это.,ru,0
5132,"Бауэрштейн был в Стиле в смертельную ночь, и добавил: «Он сказал дважды: «Это меняет все».",В тот вечер я не дал никакой мысли.,ru,2
5133,"Внешняя достоверность В той степени, в какой обнаружение применяется (или может быть генерализовано) к лицам, объектам, настройкам или временим, иным, чем те, которые были предметом исследования.","Степень, до которой выводы могут применяться к объектам и лицам, не являющимся предметом первоначального предмета исследования, называется внешней достоверностью.",ru,0
5134,"Количество шагов, построенных в интерьер, означает, что он не подходит для больных или тех, у кого проблемы с сердцем.","Существует сто шагов, ведущих к интерьеру.",ru,1
5135,"В Америке его коллеги в основном поражаются (Мисс Муд, его предшественник на своей первой работе, ушел в отставку рано в недовольстве), когда они не садисты.","Когда его коллеги не садисты, они в основном поражены.",ru,0
5136,"Это отличная новость, но очень дорогая.",Новая новость поступает по высокой цене.,ru,0
5137,"Да, Элизабет Тейлор, Норман Майлер, Уоррен Битти, Дэвид Рокфеллер и Мик Яггер пойдут в ночный клуб, но только если они разумно уверены, что Диана Росс, Уильям Ф. Баклей, юноша, Салвадор Дали, Бетти Форд, Фрэнк Синатра, Михаил Баришников и король Кипра тоже будут появляться — и наоборот.",Никто никогда не будет в каком-либо ночном клубе.,ru,2
5138,"Вход также является домом для нескольких скульптур, в том числе одного из Карлиле, основателя галереи.","Вход также является домом для нескольких произведений искусства, в том числе Карлильской скульптуры.",ru,0
5139,"Даниил взял на себя, чтобы объяснить несколько вещей.","Даниил объяснил, почему группа делала то, что они делали.",ru,1
5140,"Да, но у вас есть маленькие дети",У вас есть дети?,ru,1
5141,"Дана это было действительно интересно, и я ценю разговаривать с вами","Дани, интересно с тобой поговорить.",ru,0
5142,"Это зависит от того, что много вещей думали о том, что, как вы знаете, фермеры думали хорошо, мы получаем химические вещества, мы ставим химические вещества на поле, и почва будет естественно фильтровать.",Фермерские химические вещества фильтруются почвой.,ru,0
5143,"Она также не включает в себя почту, отправляемую в ответ на рекламу.","Она не включает в себя почту, отправляемую в ответ на рекламу.",ru,0
5144,"Каждое государство отличается, и в некоторых государствах внутригосударственные регионы значительно отличаются.",Каждое государство отличается друг от друга.,ru,0
5145,"Реакция студентов была быстрой и спорной, как будто их чувства были повреждены.",Студенты реагировали с ужасом.,ru,1
5146,У Джерри есть любимая команда,"Джери, вы поддерживаете какую-либо команду?",ru,0
5147,Оба из них очень заинтересованы в этом...,Они очень возбуждены.,ru,0
5148,"О, это не очень важно, что другие вещи — это только вы знаете, что окно одевается, потому что мы никогда не заказывали что-либо факт, что ван, что мы получили мы купили uh из недвижимости это был недвижимость торговли uh это было почти новое, что господа, которые его владели, умерли",Наш вагон был приобретен через торговлю недвижимостью после смерти его владельца.,ru,0
5149,"В результате полученных комментариев AMS изменила предложенное правило, и оно было републиковано для комментариев в марте 2000 года.",Новая версия правила закрыла определенные лопатки.,ru,1
5150,"В следующем году он построил себе дворец, Иолани, который еще можно посетить в Гонолулу.","В Гонолулу нет дворцов, которые можно посетить.",ru,2
5151,"И я и я, возможно, были единственными, которые оба делали, потому что менталитет в Далласе заключался в том, что вам не понравилось, как вам понравилось одно и ненавидели другое.","Я не следовал менталитету в Далласе, любил только одну команду.",ru,0
5152,"Если вы пропустили две главные истории вчерашнего USAT — первый попыт правительства по последерегулированию по сохранению конкурентоспособности среди авиакомпаний и появлению препарата, который может предотвратить рак молочной железы — они находятся на фронте NYT сегодня.",Главная страница газеты «Нью-Йорк Таймс» содержит одну историю о первом последерегулируемом попытке правительства сохранить конкурентоспособность среди авиакомпаний.,ru,0
5153,"Но есть цикл подтверждения; если пророчество указывает на то, что что-то произойдет, то это произойдет – возможно, не всегда, как ожидалось.","Для этого нет порядка; пророчество пытается указать, что что-то произойдет, но это никогда не произойдет.",ru,2
5154,"Формирование единой государственной программы было принято, чтобы вдохнуть жизнь в единую программу, которая обеспечит значительный доступ к высококачественным юридическим услугам, в стремлении к справедливости как можно больше людей с низким доходом по всему Колораду.",Преобразование в одну программу поможет обеспечить справедливость более бедным людям в Колорадо.,ru,0
5155,"Да, я на самом деле я думаю, что я на высшем уровне образования я не думаю, что там так много проблем там это довольно хорошо финансируется хорошо есть небольшие колледжи, которые я уверен, что борются",Малые колледжи обычно имеют проблемы с финансированием и ресурсами.,ru,1
5156,"Но вам, кто знает правду, я предлагаю прочитать определенные абзацы, которые будут проливать свет на необычную менталитет этого великого человека».","Нет никакой информации о менталитете человека, внеочередной или нет, содержащейся в тонкой книге.",ru,2
5157,"На Наксосе вы можете прогуляться по красивым деревням долины Трагеи и пешеходов горы Зас, восхищаться византийскими церквями и исследовать оливковые пещеры в вашем отдыхе.","Вместо того, чтобы прогуляться по деревням Наксос, вы также можете ездить на велосипеде.",ru,1
